"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
-22.3820995141264,1,0,1,2,16,14,-1,16,-0.19,0,30,4,30,20,10,30,0,10,0,5,5,5,5,5,-1,-1,-1,2,7,152,2,1,1,0,1,8,2,156,79,3,180,1,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,12,50,10,20,10,10,0,-1,-1,-1,-1,-1,-1,70,5,5,15,0,5,8,2,7,8,8,-1,-1,-1,-1,-1,1,1,10,1,10,1,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,50,20,10,5,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,8,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1.28201452310534,1,0,1,7,16,16,16,14,0.42,0,29,1,16,18,18,18,14,16,1,10,8,8,9,9,8,8,7,1,12,45,9,1,1,0,4,5,4,62,110,1,43,7,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,-1,142.9,163.3,163.3,183.7,183.7,163.3,80,80,70,70,60,60,232.6,162.8,139.5,162.8,139.5,162.8,70,80,90,80,90,-10,-10,-10,-10,-10,7,6,7,10,9,8,7,8,1,2,145.8,166.7,166.7,166.7,187.5,166.7,70,80,80,90,90,2,2,2,-10,-10,-10,-10,-10,-10,145.8,166.7,166.7,187.5,187.5,145.8,80,80,80,70,70,80,219.5,146.3,146.3,170.7,146.3,170.7,70,80,80,90,90,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-10.8071470607997,0,0,0,3,10,1,-1,7,0.45,0,22,2,21,20,19,20,10,10,0,5,7,7,7,6,7,7,7,2,7,239,12,1,1,0,6,6,4,31,1,3,319,3,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,17,17,17,17,17,15,-1,-1,-1,-1,-1,-1,20,18,18,14,15,15,7,9,9,8,9,-1,-1,-1,-1,-1,7,7,7,7,6,7,6,5,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,8,9,9,-1,-1,-1,-1,-1,0,0,0,-1,-1,15,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,8,9,9,-1,-1,-1,-1,-1
-17.1894537037925,1,0,1,21,22,19,19,2,-0.43,0,23,2,23,14,19,16,10,18,0,6,8,7,6,8,5,6,4,2,13,239,12,41,50,33585,3,8,8,169,6,1,318,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,4,-1,40,10,30,10,10,-1,20,30,30,10,10,-1,55,5,10,10,10,10,9,6,8,8,8,9,5,8,8,9,2,2,7,1,8,1,1,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,60,5,10,10,0,15,40,10,30,10,10,0,40,5,25,10,5,15,50,0,15,15,5,15,9,8,9,9,9,9,6,9,10,10,0,0,0,0,-1,30,15,20,15,10,10,40,10,20,10,10,0,30,10,10,20,10,20,40,5,15,15,10,15,9,8,9,10,10,9,10,9,10,10
-2.43087016058443,1,0,1,15,19,5,5,16,0.38,1,29,2,25,10,20,20,10,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,103,15,111,54,25380,2,6,4,46,1,1,306,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,-1,20,10,20,35,5,10,40,5,20,15,10,10,40,5,20,15,10,10,7,7,10,9,8,7,8,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,15,10,10,40,5,20,7,8,8,9,9,5,1,3,40,15,20,15,5,5,20,20,20,30,5,5,35,10,10,15,15,15,30,10,10,20,5,25,7,8,8,8,9,7,7,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-13.5308768084721,0,1,1,21,22,9,3,7,0.41,0,28,6,25,15,25,15,10,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,170,3,100,1,0,2,1,2,109,1,2,134,7,7,3,5,8,7,7,3,2,7,8,6,4,9,7,9,7,1,8,-1,30,20,20,20,10,0,30,15,30,10,10,5,30,5,10,20,30,5,7,8,8,8,8,7,6,7,7,7,4,8,7,5,6,6,2,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,60,10,5,10,10,5,70,5,5,5,10,5,60,10,10,5,5,10,60,10,5,5,10,10,7,7,7,7,7,7,6,7,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-9.336351765589,0,0,0,20,7,4,4,4,0.67,1,25,2,30,30,40,0,0,0,0,5,6,6,7,6,4,5,4,1,8,25,11,232,1,23530,2,5,6,30,1,1,39,2,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,6,-1,10,20,20,20,20,10,20,20,15,15,10,20,30,10,10,20,10,20,8,10,10,9,8,8,9,10,8,10,3,6,4,4,4,4,4,4,1,0,7,9,10,10,9,6,8,9,8,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-22.297955330758,1,1,1,19,15,11,14,14,0.11,0,26,2,16,18,18,20,12,16,1,7,9,9,8,8,7,7,10,2,13,35,9,48,1,0,4,1,2,100,1,3,197,7,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,5,-1,15,20,20,20,5,20,20,20,20,20,10,10,20,20,20,20,10,10,5,10,7,10,8,5,10,10,7,8,10,10,10,10,10,10,10,10,0,4,8,10,8,8,7,5,5,10,10,10,10,7,3,3,10,20,20,20,20,10,10,20,20,20,20,10,30,5,10,10,10,35,20,20,20,20,10,10,6,8,8,8,8,7,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4.49499618795505,0,1,1,9,20,12,4,9,0.46,1,22,2,15.38,19.23,19.23,19.23,15.38,11.54,0,8,7,8,8,9,7,7,4,2,10,105,9,1,1,0,2,7,8,156,212,3,77,7,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,5,-1,200,160,180,160,160,140,100,80,80,80,60,80,156.9,156.9,176.5,156.9,176.5,176.5,70,100,80,100,100,-10,-10,-10,-10,-10,4,6,7,4,5,4,3,5,2,-1,180,160,160,180,160,160,70,80,90,90,90,5,1,2,-10,-10,-10,-10,-10,-10,196.1,176.5,176.5,156.9,156.9,137.3,100,90,80,100,70,70,180,180,160,160,160,160,70,90,100,80,100,-10,-10,-10,-10,-10,0,0,0,-1,-1,200,180,180,160,140,140,-10,-10,-10,-10,-10,-10,100,70,70,90,60,60,70,80,80,80,80,-10,70,90,90,80,90,-10,-10,-10,-10,-10
-20.1306760278907,1,0,0,3,10,4,-1,7,0.68,0,27,1,21,17,22,20,8,13,0,5,6,6,5,5,4,4,0,2,6,239,12,1,1,0,2,10,11,153,1,2,318,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,12,10,20,20,20,15,15,-1,-1,-1,-1,-1,-1,10,20,20,20,20,10,6,10,10,9,10,-1,-1,-1,-1,-1,7,6,9,7,7,7,8,7,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,-1,-1,-1,-1,-1,-1,10,20,20,15,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,10,9,-1,-1,-1,-1,-1,0,0,0,-1,-1,10,15,25,25,15,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,10,9,-1,-1,-1,-1,-1
-12.2498032768351,0,1,1,2,19,7,-1,15,0.33,0,27,1,20,20,20,10,10,20,0,4,5,5,4,5,4,4,2,2,12,176,9,1,1,0,2,1,2,156,58,1,72,7,5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,5,40,20,20,20,0,0,-1,-1,-1,-1,-1,-1,20,30,10,20,10,10,8,9,8,8,8,-1,-1,-1,-1,-1,4,7,7,6,6,5,6,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,2,-1,-1,-1,-1,-1,-1,40,25,20,15,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-13.0765653484502,0,1,1,4,18,11,-1,6,-0.19,0,25,6,15,3,50,20,2,10,0,4,7,8,5,7,4,4,2,2,6,109,9,1,1,0,4,3,3,100,1,3,134,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,40,8,10,12,10,20,-1,-1,-1,-1,-1,-1,20,10,10,30,10,20,8,8,8,9,9,-1,-1,-1,-1,-1,8,7,7,8,-1,-1,8,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,-1,-1,-1,-1,-1,-1,40,10,10,20,5,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-6.95445595404603,1,1,1,11,21,6,6,16,-0.07,1,25,2,25,20,25,25,5,0,0,5,5,8,7,10,5,6,6,2,11,242,4,54,59,25552,2,3,6,262,195,3,258,2,9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,-1,20,20,15,25,10,10,40,5,10,20,5,20,30,20,5,25,10,10,5,8,7,8,7,5,8,7,6,6,7,4,4,4,4,4,4,3,0,1,35,15,20,20,5,5,4,7,5,4,7,4,1,2,-1,-1,-1,-1,-1,-1,30,20,15,30,5,0,40,15,15,30,0,0,33.33,11.11,5.56,33.33,16.67,0,5,7,7,5,7,5,7,7,4,7,0,4,1,2,-1,30,20,20,20,5,5,30,20,20,30,0,0,40,10,20,20,5,5,30,10,20,10,20,10,6,8,7,7,7,6,7,6,6,7
-5.84964745238342,0,1,1,9,20,20,5,16,0.13,0,28,1,13.04,21.74,17.39,17.39,15.22,15.22,0,6,5,5,6,5,5,-1,-1,-1,7,61,11,1,1,0,2,6,9,186,158,2,287,2,9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,6,-1,170.2,212.8,170.2,212.8,148.9,85.1,100,70,70,80,60,30,145.8,208.3,166.7,187.5,166.7,125,80,100,100,90,80,-10,-10,-10,-10,-10,7,8,8,7,8,6,7,6,2,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,3,3,-10,-10,-10,-10,-10,-10,170.2,212.8,191.5,191.5,148.9,85.1,90,70,70,80,60,60,163.3,204.1,163.3,163.3,183.7,122.4,80,100,90,90,80,-10,-10,-10,-10,-10,1,0,0,-1,-1,166.7,208.3,166.7,208.3,145.8,104.2,-10,-10,-10,-10,-10,-10,80,100,80,100,70,50,80,100,80,100,70,-10,80,120,80,120,60,-10,-10,-10,-10,-10
5.82551347913607,0,1,0,3,10,8,-1,6,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,152,2,1,1,0,6,1,2,243,163,2,186,1,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,20,15,20,20,5,10,-1,-1,-1,-1,-1,-1,17,20,17,20,11,15,5,7,6,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,30,10,10,30,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-15.235525548221,0,1,1,15,18,12,4,9,0.22,1,25,2,25,20,20,20,10,5,0,6,8,8,7,7,-1,8,7,2,8,152,2,63,1,26170,2,3,3,153,1,2,184,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,-1,20,21,21,22,6,10,27,18,14,25,5,9,18,28,17,23,6,8,7,7,7,10,9,6,6,9,7,8,9,9,8,9,9,10,9,8,2,7,17,20,20,21,10,12,7,8,10,7,9,8,1,3,18,18,19,18,14,13,19,20,20,20,10,11,16,20,19,17,18,10,17,19,19,19,17,11,7,8,10,7,9,6,8,9,7,10,1,1,1,1,-1,20,20,20,20,9,11,19,19,19,22,9,12,18,22,20,12,18,10,20,20,15,20,15,10,7,8,10,8,10,7,7,9,8,10
-14.5217296028767,0,0,1,21,22,2,2,10,0.26,0,24,6,30,30,30,5,2,3,1,6,6,6,7,5,7,8,7,2,6,180,6,158,1,0,4,1,2,59,1,3,95,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,-1,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,3,9,9,9,7,3,9,9,6,6,7,8,8,9,8,8,8,6,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,10,20,10,25,5,30,10,20,10,20,10,30,30,20,10,20,10,10,30,20,10,15,10,15,3,8,9,8,8,3,7,7,6,6,0,0,0,-1,-1,15,15,15,15,15,25,15,15,15,15,15,25,25,20,10,15,10,15,25,20,10,15,10,15,6,9,5,7,5,3,8,8,5,5
1.32309242098802,0,1,1,9,20,13,8,6,0.71,0,23,2,15.38,17.31,19.23,19.23,11.54,17.31,0,4,5,5,5,5,2,2,2,2,14,132,14,1,1,0,3,1,2,127,152,3,164,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,-1,186,209.3,232.6,232.6,23.3,116.3,90,30,40,90,80,80,181.8,113.6,159.1,181.8,204.5,159.1,80,80,80,90,30,-10,-10,-10,-10,-10,7,6,8,6,6,4,6,6,2,-1,184.2,210.5,210.5,157.9,105.3,131.6,70,80,70,80,50,5,1,1,-10,-10,-10,-10,-10,-10,184.2,210.5,210.5,184.2,105.3,105.3,90,60,60,80,70,70,155.6,155.6,177.8,177.8,177.8,155.6,70,70,80,80,60,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-1.22536104514222,0,0,1,15,19,5,5,6,0.51,1,31,2,10,20,40,10,10,10,1,5,5,5,5,5,5,5,5,2,8,103,15,111,54,25380,2,6,4,46,1,1,306,6,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,-1,20,10,20,35,5,10,40,5,20,15,10,10,40,5,20,15,10,10,7,7,10,9,8,7,8,8,9,9,1,1,1,1,1,1,1,8,2,3,15,10,10,40,5,20,7,8,8,9,9,5,1,3,40,15,20,15,5,5,20,20,20,30,5,5,35,10,10,15,15,15,30,10,10,20,5,25,7,8,8,8,9,7,7,8,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-18.9132280687001,1,1,1,11,21,14,14,15,-0.2,1,26,1,20,20,20,10,20,10,1,10,8,9,10,10,7,9,4,2,12,132,14,164,47,21645,1,7,2,159,32,1,162,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,6,-1,20,18,20,17,10,15,30,13,12,20,10,15,10,21,22,15,15,17,8,10,8,10,10,10,7,10,6,9,6,10,10,8,7,6,7,7,0,6,20,15,20,20,10,15,9,10,10,9,10,6,1,2,-1,-1,-1,-1,-1,-1,25,10,20,20,10,15,25,20,10,20,10,15,15,20,20,20,10,15,10,10,9,8,10,10,6,7,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-15.0669112785182,0,0,1,15,19,9,9,11,0.23,0,27,4,20,20,20,20,20,0,1,7,7,7,8,7,7,7,7,-1,8,65,4,32,57,27025,2,1,7,207,161,2,296,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4,4,-1,22,17,15,15,15,16,20,15,14,16,1,16,25,15,15,15,15,15,8,8,7,8,8,7,9,9,8,9,4,7,8,7,8,6,4,3,2,1.5,25,15,15,15,15,15,8,9,8,8,8,2,3,3,25,17,14,15,14,15,20,16,16,16,16,16,20,16,16,16,16,16,25,15,15,15,15,15,7,8,8,7,7,7,8,7,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-13.3095570362344,1,1,1,21,22,1,8,16,0.27,0,30,3,15,20,20,20,5,10,1,6,7,7,7,8,5,6,6,2,16,27,6,43,1,0,2,1,2,26,1,2,309,7,8,2,8,8,8,8,8,8,6,8,5,4,6,3,6,6,6,6,-1,50,0,10,30,0,10,40,10,10,20,0,20,40,20,0,30,10,0,7,8,9,8,8,7,8,9,9,9,3,4,5,4,5,6,5,5,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,70,0,0,30,0,0,70,0,0,30,0,0,50,20,10,20,0,0,50,10,10,20,10,0,7,4,9,8,8,7,8,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-12.5358203911857,0,1,1,17,11,12,14,9,0.4,0,23,2,15,15,18,18,14,20,0,6,8,10,6,9,5,5,4,2,11,151,2,203,1,0,4,4,4,214,1,5,183,1,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,-1,30,30,30,5,0,5,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,8,4,7,5,4,6,6,5,5,4,4,2,2,20,20,15,15,15,15,4,6,8,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-20.7192331121325,1,0,1,12,14,11,11,2,-0.06,0,29,4,50,20,10,10,5,5,1,7,8,5,6,5,8,7,6,2,5,84,10,234,1,26377,2,9,9,234,150,1,189,2,5,2,8,8,10,10,3,3,5,10,8,10,10,8,8,8,6,7,-1,25,25,15,15,10,10,40,10,10,15,10,15,40,10,10,15,10,15,8,10,9,8,9,8,10,8,9,9,5,9,9,7,9,8,5,8,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,-1,30,30,15,15,15,15,40,10,10,20,10,10,40,10,10,20,10,10,8,10,9,8,9,8,10,9,8,9,0,2,0,-1,-1,20,20,20,10,10,10,20,20,20,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,8,10,10,9,10,8,10,10,9,10
-15.2468588880598,0,1,1,11,21,9,9,13,0.02,0,24,3,30,20,20,10,15,5,0,5,6,7,5,5,4,5,5,2,11,242,4,99,1,0,2,2,6,200,1,5,281,2,4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,-1,20,20,20,15,5,20,35,20,1,19,1,24,25,10,10,25,20,10,7,8,6,8,5,7,7,9,4,7,10,8,8,8,10,5,8,4,0,3,20,15,20,15,15,20,7,9,8,7,4,3,3,3,-1,-1,-1,-1,-1,-1,15,20,20,15,10,20,30,15,10,15,10,20,15,20,15,20,15,15,6,8,7,6,5,6,6,9,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-0.860372877285275,1,0,1,15,19,8,8,10,0.09,0,27,4,20,20,20,20,20,0,1,6,7,8,8,8,8,8,8,-1,11,120,10,141,43,24742,2,10,6,133,1,2,90,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,-1,25,20,10,20,15,10,50,5,5,20,10,10,75,1,2,20,1,1,7,9,7,6,6,8,9,8,9,9,1,5,-1,-1,-1,-1,5,1,2,2,30,20,20,10,10,10,8,10,5,6,4,8,3,3,25,15,20,15,20,5,25,15,20,15,15,10,25,20,20,15,10,10,60,5,5,20,5,5,6,8,5,7,6,7,7,6,5,4,2,4,1,1,1,25,15,15,15,15,15,20,25,25,10,15,5,25,5,10,30,10,5,40,5,10,30,10,5,7,8,5,6,4,7,8,6,7,5
-15.702466604036,1,1,0,20,6,2,7,2,0.13,1,23,4,20,30,20,20,10,0,0,5,5,7,6,7,4,3,2,2,20,172,3,34,63,26908,4,1,6,156,258,1,348,10,10,4,7,6,4,4,4,9,7,10,3,5,4,7,10,4,8,7,-1,18,10,18,18,18,18,35,10,10,25,10,10,15,20,20,20,15,10,7,8,8,9,8,7,7,10,7,8,6,7,6,6,6,8,7,6,0,3,8,7,10,9,8,10,8,8,9,9,9,6,1,1,10,10,20,35,10,15,18,10,18,18,18,18,25,10,10,25,10,20,17,20,15,20,18,10,8,8,9,8,9,8,7,9,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-2.21250682601878,1,1,1,21,22,22,1,22,-0.01,0,23,2,20,20,20,20,5,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,127,6,222,1,0,4,2,3,105,1,3,122,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,-1,40,30,0,20,0,10,30,20,0,30,0,20,10,25,25,20,10,10,8,9,9,9,8,9,10,10,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,50,10,0,30,0,10,50,20,0,15,0,15,20,20,20,20,20,20,60,0,10,20,0,10,5,8,10,10,8,5,8,10,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-3.42299636931782,0,1,1,17,11,7,3,4,0.1,0,22,1,25,5,20,25,15,10,1,10,10,10,10,10,10,10,9,1,5,152,2,145,64,25917,2,8,3,142,1,2,184,1,10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,-1,35,5,30,20,5,5,35,5,30,20,5,5,40,5,20,10,20,5,8,8,9,9,9,9,9,10,9,10,10,8,3,10,10,5,8,10,2,2,40,15,20,10,10,5,10,8,10,10,10,4,1,1,-1,-1,-1,-1,-1,-1,80,0,10,10,0,0,80,0,10,10,0,0,80,0,10,10,0,0,10,10,10,10,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-18.0130839427881,1,1,1,2,19,12,-1,5,0.28,1,25,2,20,20,15,15,15,15,0,5,4,7,5,9,7,5,4,2,5,152,2,1,1,0,2,10,10,37,35,1,163,1,8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,1,15,20,15,30,5,15,-1,-1,-1,-1,-1,-1,10,15,20,20,25,10,5,8,6,8,7,-1,-1,-1,-1,-1,8,7,7,7,6,6,7,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,-1,-1,30,20,10,20,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,8,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
